RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_SAC_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,CURRENT_SAC_AVG_VELOCITY,TRIAL_SACCADE_TOTAL
07_f_24,3,20,1.63,-105.31,76.67,462
07_f_24,3,48,10.24,76.78,216.56,462
07_f_24,3,28,3.26,139.2,121.43,462
07_f_24,3,52,9.96,-87.58,190.24,462
07_f_24,3,20,2.23,92.59,104.88,462
07_f_24,3,132,1.56,-84.22,238.07,462
07_f_24,3,16,0.73,-121.26,49.43,462
07_f_24,3,124,0.86,106.34,406.68,462
07_f_24,3,24,2.78,93.33,108.9,462
07_f_24,3,20,1.29,-132,64.11,462
07_f_24,3,20,1.72,-108.01,81.04,462
07_f_24,3,20,1.37,23.92,63.97,462
07_f_24,3,44,0.8,97.24,37.13,462
07_f_24,3,140,0.42,82.87,321.98,462
07_f_24,3,108,0.59,-108.62,351.92,462
07_f_24,3,168,0.92,86,340.55,462
07_f_24,3,204,1.05,88.41,328.94,462
07_f_24,3,28,0.7,-126.27,47.23,462
07_f_24,3,628,2.29,61.61,87.33,462
07_f_24,3,184,1.02,154.66,303.86,462
07_f_24,3,24,1.06,-66.98,61.54,462
07_f_24,3,260,1.08,90.21,218.09,462
07_f_24,3,24,0.75,-122.22,41.09,462
07_f_24,3,20,1.62,158.02,77.4,462
07_f_24,3,24,2.19,-78.97,89.76,462
07_f_24,3,24,2.14,-114.15,89.96,462
07_f_24,3,28,3.23,-93.12,114.4,462
07_f_24,3,28,2.87,-86.02,99.16,462
07_f_24,3,44,8.92,113.55,204.74,462
07_f_24,3,44,7.9,52.96,179.73,462
07_f_24,3,24,1.36,-86.79,62.25,462
07_f_24,3,8,0.33,-139.46,52.78,462
07_f_24,3,284,0.73,-21.44,209.6,462
07_f_24,3,24,0.93,124.78,43.42,462
07_f_24,3,176,6.27,45.65,266.34,462
07_f_24,3,32,5.86,-22.51,184.01,462
07_f_24,3,32,6.04,-167.11,189.32,462
07_f_24,3,32,0.86,-44.34,54.99,462
07_f_24,3,24,2.2,-170.63,84.79,462
07_f_24,3,132,7.62,32.25,182.4,462
07_f_24,3,44,3.84,-109.13,102.73,462
07_f_24,3,140,4.28,-62.52,174.59,462
07_f_24,3,32,1.79,-78.75,88.01,462
07_f_24,3,40,2.59,-115.83,91.14,462
07_f_24,3,172,3.61,55.13,128.84,462
07_f_24,3,32,0.98,-150.16,56.18,462
07_f_24,3,36,1.77,-80.76,84.84,462
07_f_24,3,36,2.39,-153.99,92.16,462
07_f_24,3,20,1.07,-145.44,50.99,462
07_f_24,3,8,0.22,-167.47,35.64,462
07_f_24,3,32,3.45,31.13,114.49,462
07_f_24,3,164,7.77,103.19,104.95,462
07_f_24,3,44,8.56,148.56,193.29,462
07_f_24,3,48,7.67,-52.65,159.66,462
07_f_24,3,20,1.86,-91.12,85.57,462
07_f_24,3,172,3.23,50.84,170.96,462
07_f_24,3,56,3.88,52.63,85.11,462
07_f_24,3,32,4.14,-108.41,136.43,462
07_f_24,3,248,0.29,-38.55,208.08,462
07_f_24,3,52,11.59,122.56,232.39,462
07_f_24,3,28,3.35,104.19,121.23,462
07_f_24,3,76,15.21,-58.75,219.18,462
07_f_24,3,8,0.23,148.72,31.73,462
07_f_24,3,140,6.17,88.4,197.93,462
07_f_24,3,32,5.84,-89.02,186.13,462
07_f_24,3,24,2.45,-80.04,96.63,462
07_f_24,3,20,0.48,134.17,39.8,462
07_f_24,3,212,8.23,83.98,162.73,462
07_f_24,3,52,6.14,-96.39,128.19,462
07_f_24,3,20,1.08,-67.26,54.68,462
07_f_24,3,16,0.83,-49.98,46.46,462
07_f_24,3,12,0.6,-137.5,47.39,462
07_f_24,3,192,2.13,100.54,162.86,462
07_f_24,3,32,2.39,97,101.66,462
07_f_24,3,52,2.77,72.41,157.7,462
07_f_24,3,140,1.52,-138.75,209.54,462
07_f_24,3,24,1.47,-74.64,64.97,462
07_f_24,3,12,0.51,-38.99,38.56,462
07_f_24,3,12,0.67,-37.31,54.02,462
07_f_24,3,152,1.1,66.01,200.58,462
07_f_24,3,20,1.2,-89.19,57.09,462
07_f_24,3,80,16.45,140.64,209.82,462
07_f_24,3,72,16.14,-41.83,235.57,462
07_f_24,3,20,0.83,-80.03,41.72,462
07_f_24,3,36,2.57,110.35,100.88,462
07_f_24,3,24,1.81,-61.04,78.94,462
07_f_24,3,12,0.5,136.87,37.44,462
07_f_24,3,16,0.91,-54.73,54.23,462
07_f_24,3,12,0.58,-59.4,50.01,462
07_f_24,3,16,0.87,-34.86,51.7,462
07_f_24,3,20,1.08,-81.34,48.87,462
07_f_24,3,8,0.24,-31.1,39.3,462
07_f_24,3,24,2.18,-52.81,92.12,462
07_f_24,3,24,1.1,157.76,53.62,462
07_f_24,3,28,2.79,-60.4,102.61,462
07_f_24,3,168,10.1,107.75,125.46,462
07_f_24,3,20,1.31,-55.01,59.1,462
07_f_24,3,24,1.25,-38.27,59.32,462
07_f_24,3,24,1.38,-28.43,58.63,462
07_f_24,3,88,0.37,-117.68,425.47,462
07_f_24,3,20,1.08,-47.42,54.37,462
07_f_24,3,20,1.31,-20.06,60.71,462
07_f_24,3,28,3.14,118.54,114.21,462
07_f_24,3,20,1.73,-45.31,80.11,462
07_f_24,3,20,0.76,-9.7,48.94,462
07_f_24,3,68,20.05,141.28,302.16,462
07_f_24,3,28,3.2,175.54,116.55,462
07_f_24,3,60,10.67,-82.98,178.57,462
07_f_24,3,40,4.91,11.36,122.11,462
07_f_24,3,24,1.54,-77.25,70.52,462
07_f_24,3,52,6.65,-83.09,138.82,462
07_f_24,3,28,0.93,112.88,57.68,462
07_f_24,3,12,0.6,-132.71,47.44,462
07_f_24,3,24,4.2,100.11,166.39,462
07_f_24,3,20,0.58,84.03,36.94,462
07_f_24,3,196,2.3,79.3,194.3,462
07_f_24,3,16,1.17,-146.12,65.4,462
07_f_24,3,20,1.25,-89.11,59.86,462
07_f_24,3,12,0.6,-124.76,50.31,462
07_f_24,3,16,1.07,-6.85,66.02,462
07_f_24,3,20,1.33,-150.15,61.64,462
07_f_24,3,48,8.08,131.6,170.5,462
07_f_24,3,68,9.32,-46.15,146.38,462
07_f_24,3,24,1.45,120.46,59.33,462
07_f_24,3,20,1.34,-61.62,63.75,462
07_f_24,3,16,0.62,-178.94,37.98,462
07_f_24,3,20,0.28,173.76,35.03,462
07_f_24,3,20,1.01,-111.05,49.81,462
07_f_24,3,20,1.24,-97.6,56.7,462
07_f_24,3,28,2.39,89.07,89.3,462
07_f_24,3,48,5.92,59.04,126.3,462
07_f_24,3,36,4.65,-109.34,133.15,462
07_f_24,3,12,0.39,-104.02,34.35,462
07_f_24,3,24,1.27,-94.88,53.42,462
07_f_24,3,24,2.04,-110.8,84.33,462
07_f_24,3,136,0.71,136.34,253.19,462
07_f_24,3,24,2.04,27.03,87.66,462
07_f_24,3,24,1.4,170.69,58.53,462
07_f_24,3,28,1.31,62.15,75.22,462
07_f_24,3,20,0.61,101.2,35.86,462
07_f_24,3,24,0.73,122.78,47.31,462
07_f_24,3,16,0.75,175.13,44.19,462
07_f_24,3,20,1.23,-2.97,55.74,462
07_f_24,3,128,0.66,60.94,273.28,462
07_f_24,3,20,0.62,-174.26,33.92,462
07_f_24,3,20,0.99,38.42,56.32,462
07_f_24,3,12,0.56,-123.76,46.31,462
07_f_24,3,20,1,-8.61,49.8,462
07_f_24,3,24,2.34,124.97,93.11,462
07_f_24,3,16,0.77,-59.46,43.68,462
07_f_24,3,148,0.6,87.75,155.86,462
07_f_24,3,20,1.17,-100.38,53.22,462
07_f_24,3,8,0.2,-79.72,28.37,462
07_f_24,3,144,0.88,86.97,214.99,462
07_f_24,3,132,0.45,99.77,227.46,462
07_f_24,3,152,0.17,55.77,156.35,462
07_f_24,3,20,1.04,-117,54.3,462
07_f_24,3,16,0.89,-124.17,60.17,462
07_f_24,3,16,0.88,-90.38,49.2,462
07_f_24,3,36,4.2,70.62,117.63,462
07_f_24,3,68,10.51,78.39,155.33,462
07_f_24,3,56,9.76,-106.83,175.66,462
07_f_24,3,36,2.49,-91.93,94.62,462
07_f_24,3,24,2.1,-109.79,92,462
07_f_24,3,24,0.75,-80.27,41.58,462
07_f_24,3,20,0.36,-167.99,32.24,462
07_f_24,3,180,3.62,90.67,273.56,462
07_f_24,3,20,0.87,-125.23,41.56,462
07_f_24,3,172,5.95,78.26,177.32,462
07_f_24,3,32,4.64,-100.01,152.45,462
07_f_24,3,308,0.64,83.24,307.84,462
07_f_24,3,24,1.4,-120.75,63.45,462
07_f_24,3,312,0.56,19.76,232.4,462
07_f_24,3,24,2.04,-113.94,86.49,462
07_f_24,3,16,1.02,2.98,57.46,462
07_f_24,3,24,1.74,-115.19,70.61,462
07_f_24,3,232,5.14,88.53,255.63,462
07_f_24,3,464,0.49,69.42,124.44,462
07_f_24,3,20,1.09,-119.61,51.12,462
07_f_24,3,20,1.32,-104.42,63.89,462
07_f_24,3,12,0.54,87.09,44.46,462
07_f_24,3,16,0.9,-117.96,57.69,462
07_f_24,3,240,0.8,63.79,233.01,462
07_f_24,3,32,2.7,69.49,84.6,462
07_f_24,3,20,1.6,-114.71,75.53,462
07_f_24,3,12,0.41,-99.7,33.51,462
07_f_24,3,176,0.55,-33.9,229.86,462
07_f_24,3,16,0.62,-119.68,40.47,462
07_f_24,3,24,2.44,-73.12,100.59,462
07_f_24,3,24,0.9,112.58,50.46,462
07_f_24,3,24,1.26,-78.41,61.68,462
07_f_24,3,28,2.7,13.18,97.97,462
07_f_24,3,8,0.19,17.72,30.07,462
07_f_24,3,28,3.08,-175.96,108.16,462
07_f_24,3,32,1.3,5.59,59.42,462
07_f_24,3,20,1.61,3.73,75.8,462
07_f_24,3,32,2.23,-170.6,83.4,462
07_f_24,3,156,2.42,18.56,260.46,462
07_f_24,3,312,1.3,150.2,142.09,462
07_f_24,3,1164,2.19,61.07,323.9,462
07_f_24,3,36,1.68,-123.3,91.91,462
07_f_24,3,728,0.47,-82.91,156.48,462
07_f_24,3,12,0.51,-68.88,42.17,462
07_f_24,3,24,1.96,-121.49,76.98,462
07_f_24,3,672,2.58,66.4,268.05,462
07_f_24,3,16,0.89,46.7,49.55,462
07_f_24,3,164,1.81,101.21,205.61,462
07_f_24,3,24,3.26,125.5,134.93,462
07_f_24,3,24,3.67,-55.24,148.85,462
07_f_24,3,184,0.56,95.71,215.38,462
07_f_24,3,12,0.6,-98.53,45.39,462
07_f_24,3,180,1.4,98.27,297.16,462
07_f_24,3,640,0.64,136.23,258.03,462
07_f_24,3,32,1.8,-70.94,76.36,462
07_f_24,3,2208,1.59,114.43,219.03,462
07_f_24,3,204,3.98,97.06,142.32,462
07_f_24,3,36,3.69,-93.32,103.78,462
07_f_24,3,24,1.15,-15.88,52.85,462
07_f_24,3,248,0.61,-111.1,124.29,462
07_f_24,3,844,1.55,72.81,101.93,462
07_f_24,3,1548,0.63,128.22,124.38,462
07_f_24,3,72,14.03,132.03,214.87,462
07_f_24,3,636,1.28,71.87,109.31,462
07_f_24,3,184,1.25,136.43,331.09,462
07_f_24,3,204,5.69,-70.88,341.29,462
07_f_24,3,64,9.5,-58.03,179.57,462
07_f_24,3,48,7.85,133.51,162.51,462
07_f_24,3,24,2.64,140.48,108.14,462
07_f_24,3,20,1.06,-178.22,48.73,462
07_f_24,3,48,7.01,-11.56,144.2,462
07_f_24,3,36,5.72,178.35,156.88,462
07_f_24,3,156,0.88,-84.12,282.37,462
07_f_24,3,24,1.3,-144.92,64.34,462
07_f_24,3,168,11.75,-61.09,266.11,462
07_f_24,3,36,5.03,179.84,141.29,462
07_f_24,3,56,7.92,23.06,154.89,462
07_f_24,3,52,9.28,-29.65,188.43,462
07_f_24,3,72,16.09,153.76,237.46,462
07_f_24,3,40,1.45,-124.5,44.29,462
07_f_24,3,176,15.86,-20.56,236.3,462
07_f_24,3,52,11.73,167.44,227.28,462
07_f_24,3,52,10.92,-1.12,210.36,462
07_f_24,3,32,2.01,68.92,78.21,462
07_f_24,3,36,2.11,-101.27,84.3,462
07_f_24,3,20,0.68,41.69,37.73,462
07_f_24,3,24,0.93,-108.53,46.39,462
07_f_24,3,424,2.48,70.27,194.62,462
07_f_24,3,36,1.91,-103.11,92.2,462
07_f_24,3,44,9.46,173.73,215.71,462
07_f_24,3,52,10.82,129.73,211.39,462
07_f_24,3,24,3.32,90.57,134.49,462
07_f_24,3,20,1.3,-174.29,58.82,462
07_f_24,3,52,9.69,-51.27,186.84,462
07_f_24,3,28,1.93,-51.79,90.2,462
07_f_24,3,44,7.65,147.81,173.3,462
07_f_24,3,252,6.25,-33.9,178.93,462
07_f_24,3,36,3.99,151.09,109.72,462
07_f_24,3,24,2.15,137.24,88.41,462
07_f_24,3,24,1.91,177.03,77.46,462
07_f_24,3,40,5.6,13.23,138.83,462
07_f_24,3,40,5.54,-81.71,141.49,462
07_f_24,3,20,0.6,-47.72,36.45,462
07_f_24,3,48,8.66,-117.83,186.96,462
07_f_24,3,20,1.22,76.81,59.23,462
07_f_24,3,76,10.98,83.61,153.07,462
07_f_24,3,48,6.81,-113.67,144.93,462
07_f_24,3,28,3.1,-95.79,111.04,462
07_f_24,3,28,1.06,27.67,54.58,462
07_f_24,3,40,7.03,57.3,173.88,462
07_f_24,3,48,8.32,-119.3,180.4,462
07_f_24,3,252,1.21,51.14,343.55,462
07_f_24,3,28,1.2,148.57,75.77,462
07_f_24,3,2184,2.02,98.32,336.74,462
07_f_24,3,16,1.23,-73.52,73.2,462
07_f_24,3,280,3.29,-58,187.82,462
07_f_24,3,32,1.64,143.75,89.52,462
07_f_24,3,136,21.22,79.07,257.73,462
07_f_24,3,248,20.12,-97.36,265.67,462
07_f_24,3,40,2.07,99.58,88.49,462
07_f_24,3,16,0.55,-124.6,30.95,462
07_f_24,3,96,16.32,104.78,185.81,462
07_f_24,3,212,12.13,-68.78,218.75,462
07_f_24,3,32,1.59,-116.89,69.13,462
07_f_24,3,76,14.88,111.93,225.66,462
07_f_24,3,24,3.02,148.87,125.35,462
07_f_24,3,1120,9.83,-38.79,348.5,462
07_f_24,3,12,0.38,165.13,29.88,462
07_f_24,3,48,9.41,140.17,199.24,462
07_f_24,4,44,9.61,145.64,219.08,247
07_f_24,4,12,0.58,-170.5,48.77,247
07_f_24,4,12,0.57,-10.47,50.6,247
07_f_24,4,60,12.14,-35.49,203.12,247
07_f_24,4,32,4.73,-57.34,151.62,247
07_f_24,4,40,7.84,115.92,198.05,247
07_f_24,4,132,1.85,-92.55,225.69,247
07_f_24,4,148,6.25,-48.91,282.89,247
07_f_24,4,16,0.97,-102.2,54.52,247
07_f_24,4,20,1.24,-26.03,55.54,247
07_f_24,4,24,1.51,-61.69,62.5,247
07_f_24,4,12,0.57,-28.33,48.14,247
07_f_24,4,28,2.9,-57.48,108.27,247
07_f_24,4,120,0.77,112.53,274.2,247
07_f_24,4,20,1.42,-44.06,66.75,247
07_f_24,4,136,15.75,116.87,228.84,247
07_f_24,4,28,3.1,-179.75,109.69,247
07_f_24,4,12,0.64,164.04,49.35,247
07_f_24,4,20,1.13,-38.23,55.89,247
07_f_24,4,8,0.19,-175.94,31.51,247
07_f_24,4,16,0.85,68.47,47.78,247
07_f_24,4,824,0.89,111.37,163.66,247
07_f_24,4,148,0.34,40.66,290.4,247
07_f_24,4,20,1.06,25.85,47.97,247
07_f_24,4,188,0.29,130.5,292.7,247
07_f_24,4,20,1.24,-3.81,57.52,247
07_f_24,4,20,2.04,167.26,97.6,247
07_f_24,4,992,1.43,-53.18,363.46,247
07_f_24,4,40,2.29,112.41,91.19,247
07_f_24,4,24,1.42,-172.96,60.82,247
07_f_24,4,16,0.82,-59.39,46.08,247
07_f_24,4,636,2.77,97.92,432.06,247
07_f_24,4,20,1.91,-93.57,86.7,247
07_f_24,4,8,0.29,-15.95,47.42,247
07_f_24,4,44,7.56,149.34,172.1,247
07_f_24,4,36,7.06,-37.27,199.26,247
07_f_24,4,28,1.44,104.64,60.47,247
07_f_24,4,20,1.33,-125.52,63.83,247
07_f_24,4,56,11.29,-99.37,204.18,247
07_f_24,4,20,1.8,50.14,84.98,247
07_f_24,4,180,5.46,78.71,254.56,247
07_f_24,4,20,1.43,129.57,70.19,247
07_f_24,4,48,9.97,-20.31,206.59,247
07_f_24,4,44,8.48,176.93,193.18,247
07_f_24,4,12,0.3,88.53,32.87,247
07_f_24,4,44,6.94,-5.61,159.56,247
07_f_24,4,236,2.67,-46.09,137.6,247
07_f_24,4,492,0.56,178.82,210.16,247
07_f_24,4,16,0.78,-25.83,47.02,247
07_f_24,4,592,1.28,62.74,380.62,247
07_f_24,4,32,2.97,-136.29,113.44,247
07_f_24,4,20,1.23,-144.02,56.72,247
07_f_24,4,60,18.7,130.82,319.35,247
07_f_24,4,24,2.78,168.01,115.31,247
07_f_24,4,72,22.01,-34.13,312.22,247
07_f_24,4,24,0.99,161.07,45.62,247
07_f_24,4,24,1.03,-16.88,48.9,247
07_f_24,4,176,3.09,-5.22,275.71,247
07_f_24,4,24,1.34,-165.65,62.99,247
07_f_24,4,24,1.91,-19.92,74.26,247
07_f_24,4,20,1.16,-38.94,53.14,247
07_f_24,4,24,4.24,109.29,175.52,247
07_f_24,4,28,2.07,23.24,72.24,247
07_f_24,4,20,1.26,-127.81,57.46,247
07_f_24,4,20,1.13,-9.6,50.78,247
07_f_24,4,8,0.23,0,33.22,247
07_f_24,4,124,1.37,162.78,90.56,247
07_f_24,4,20,1.11,-39.21,50.15,247
07_f_24,4,204,0.88,3.32,145.61,247
07_f_24,4,20,1.3,-9.38,62.83,247
07_f_24,4,924,15.35,164.07,156,247
07_f_24,4,36,2.83,-69.9,82.56,247
07_f_24,4,60,8.48,-2.28,148.91,247
07_f_24,4,60,15.18,172.08,254.51,247
07_f_24,4,68,14.2,-8.53,218.34,247
07_f_24,4,32,1.49,-16.12,75.26,247
07_f_24,4,76,15.86,-178.22,229.2,247
07_f_24,4,44,7.62,27.08,180.03,247
07_f_24,4,196,4.07,-158.91,188.92,247
07_f_24,4,40,5.69,20.87,143.79,247
07_f_24,4,40,6.01,-94.01,151.81,247
07_f_24,4,24,1.81,145.22,76.07,247
07_f_24,4,24,2.58,96.28,104.69,247
07_f_24,4,12,0.52,57.53,46.92,247
07_f_24,4,40,5.9,-92.68,145.74,247
07_f_24,4,8,0.21,-177.93,38.55,247
07_f_24,4,44,6.62,-55.53,150.14,247
07_f_24,4,20,1.19,-25.67,56.48,247
07_f_24,4,64,12.62,99.85,205.89,247
07_f_24,4,52,9.37,179.35,187.6,247
07_f_24,4,52,8.14,0.34,167.71,247
07_f_24,4,40,8.19,177.33,201.56,247
07_f_24,4,24,1.45,-133.78,61.5,247
07_f_24,4,64,11.12,-32.17,183.75,247
07_f_24,4,128,4.81,111.21,313.98,247
07_f_24,4,328,8.28,-64.75,88.72,247
07_f_24,4,16,0.44,93.27,37.71,247
07_f_24,4,76,4.19,145.66,75.69,247
07_f_24,4,32,4.4,78.2,142.61,247
07_f_24,4,684,2.98,-70.15,127.37,247
07_f_24,4,412,3.74,92.03,140.47,247
07_f_24,4,8,0.26,91.69,39.46,247
07_f_24,4,24,2.28,174.47,94.4,247
07_f_24,4,20,1.14,-135.2,56.2,247
07_f_24,4,52,8.23,-90.54,176.11,247
07_f_24,4,52,0.26,-105.05,.,247
07_f_24,4,104,8.28,89.45,106.32,247
07_f_24,4,20,1.42,99.15,66.76,247
07_f_24,4,100,3.26,-92.81,57.52,247
07_f_24,4,12,0.8,88.47,78.01,247
07_f_24,4,28,1.82,-131.33,66.99,247
07_f_24,4,600,7.19,-46.69,228.12,247
07_f_24,4,44,7.25,129.16,168.44,247
07_f_24,4,16,1.31,-40.95,74.83,247
07_f_24,4,56,7.82,-62.73,152.22,247
07_f_24,4,24,1.22,104.27,56.41,247
07_f_24,4,16,0.76,2.47,43.76,247
07_f_24,4,12,0.64,-38.2,46.43,247
07_f_24,4,8,0.24,130.43,40.01,247
07_f_24,4,376,0.35,-55.09,350.85,247
07_f_24,4,8,0.15,90,32.62,247
07_f_24,4,564,15.11,-124.34,208.05,247
07_f_24,4,1560,15.67,57.56,86.13,247
07_f_24,4,256,3.36,-107.33,127.61,247
07_f_24,4,28,0.37,90.59,30.85,247
07_f_24,4,36,2.35,-173.01,89.03,247
07_f_24,4,8,0.23,-80.83,38.77,247
07_f_24,4,24,2.25,34.32,93.17,247
07_f_24,4,404,3.91,146.71,203.06,247
07_f_24,4,24,1.2,-41.31,53.52,247
07_f_24,4,24,2.74,28.12,114.1,247
07_f_24,4,204,3.74,170.13,238.66,247
07_f_24,4,456,14.29,-113.77,200.33,247
07_f_24,4,120,13.11,59.67,139.2,247
07_f_24,4,28,1.47,172.9,74.22,247
07_f_24,4,364,1.01,-7.41,136.15,247
07_f_24,4,252,13.09,-121.05,101.55,247
07_f_24,4,72,1.26,-94.96,33.22,247
07_f_24,4,232,12.77,59.39,81.46,247
07_f_24,4,20,1.13,151.56,51.8,247
07_f_24,4,44,1.13,-12.52,36.83,247
07_f_24,4,64,11.05,-110.51,200.16,247
07_f_24,4,320,10.82,69.9,171.48,247
07_f_24,4,12,0.56,-62.24,46.92,247
07_f_24,4,28,0.62,91.25,28.57,247
07_f_24,4,8,0.33,-33.88,47.37,247
07_f_24,4,800,1.1,115.77,206.65,247
07_f_24,4,32,1.23,-71.59,66.51,247
07_f_24,4,24,1.41,-27.06,65.89,247
07_f_24,4,340,3.71,157.75,201.62,247
07_f_24,4,844,2.84,-38.61,211.24,247
07_f_24,4,836,1.39,136.71,144.75,247
07_f_24,4,36,1.82,-35.37,75.82,247
07_f_24,4,24,0.74,171.95,51.1,247
07_f_24,4,24,1.93,-172.76,81.06,247
07_f_24,4,20,1.5,-17.26,67.97,247
07_f_24,4,84,8.57,135.41,112.34,247
07_f_24,4,2956,3.5,-1.15,204.41,247
07_f_24,4,204,8.81,165.44,296.49,247
07_f_24,4,16,1.03,49.73,61.22,247
07_f_24,4,40,5.4,2.44,133.52,247
07_f_24,4,44,7.68,-1.62,175.17,247
07_f_24,4,20,1.98,-3.04,94.41,247
07_f_24,4,8,0.19,4.01,33.55,247
07_f_24,4,28,1.06,178.02,58.27,247
07_f_24,4,20,0.53,79.06,30.71,247
07_f_24,4,20,1.41,88.82,67.4,247
07_f_24,4,8,0.21,100.42,31.2,247
07_f_24,4,52,9.43,-94.9,188.35,247
07_f_24,4,36,3.68,-36.6,123.67,247
07_f_24,4,44,7.49,141.89,171.86,247
07_f_24,4,28,3.62,-22.46,131.58,247
07_f_24,4,24,2.52,-156.66,102.26,247
07_f_24,4,20,1.46,2.79,73.74,247
07_f_24,4,68,4.58,-61.51,73.73,247
07_f_24,4,56,3.21,116.75,62.2,247
07_f_24,4,32,1.69,-30.1,80.48,247
07_f_24,4,24,1.72,-73.22,75.54,247
07_f_24,4,392,3.19,-55,40.97,247
07_f_24,4,24,1.89,-178.92,75.81,247
07_f_24,4,80,19.14,131.44,266.72,247
07_f_24,4,80,19.63,-46.19,259.01,247
07_f_24,4,20,0.69,-45.2,40.5,247
07_f_24,4,188,0.74,176.4,76.17,247
07_f_24,4,24,1.36,-35.03,62.84,247
07_f_24,4,80,11.88,100.33,151.84,247
07_f_24,4,60,13.19,-89.43,225.09,247
07_f_24,4,20,1.6,80.26,75.3,247
07_f_24,4,36,0.38,76.11,44.19,247
07_f_24,4,24,0.95,-16.1,61.88,247
07_f_24,4,24,1.6,-164.12,69.99,247
07_f_24,4,20,1.7,-12.96,79.53,247
07_f_24,4,136,1.16,148.1,136.44,247
07_f_24,4,60,8.67,122.65,152.27,247
07_f_24,4,60,8.34,-61.25,148.85,247
07_f_24,4,28,1.08,-36.76,55.96,247
07_f_24,4,24,0.73,-23.94,39.15,247
07_f_24,4,140,0.6,110.57,89.87,247
07_f_24,4,968,1.13,-100.14,224.11,247
07_f_24,4,128,5.53,123.83,118.7,247
07_f_24,4,24,1.75,26.53,74.73,247
07_f_24,4,24,2.9,-64.12,119.04,247
07_f_24,4,380,1.86,-125.13,170.84,247
07_f_24,4,24,1.3,-24.61,57.35,247
07_f_24,4,24,2.05,176.47,86.59,247
07_f_24,4,20,1.44,-16.26,65.81,247
07_f_24,4,3080,20.22,140.26,194.39,247
07_f_24,4,24,2.53,154.25,100.82,247
07_f_24,4,24,2.7,-27.73,112.06,247
07_f_24,4,28,3.48,-55.04,124.67,247
07_f_24,4,32,3.59,166.54,111.19,247
07_f_24,4,20,1.22,-6.96,55.75,247
07_f_24,4,16,0.87,-2.84,53.45,247
07_f_24,4,20,1.4,-177.6,64.1,247
07_f_24,4,24,3.47,122,148.31,247
07_f_24,4,44,6.97,-72.11,157.9,247
07_f_24,4,28,4.39,-113.11,155.46,247
07_f_24,4,16,0.89,-121.32,50.67,247
07_f_24,4,32,1.63,77.63,71.12,247
07_f_24,4,20,1.7,49.22,83.22,247
07_f_24,4,20,0.61,82.22,36.11,247
07_f_24,4,168,3.36,-76.28,298.06,247
07_f_24,4,32,2.18,147.43,90.45,247
07_f_24,4,16,0.91,-114.14,51.89,247
07_f_24,4,24,1.39,-11.56,60.4,247
07_f_24,4,20,1.89,165.92,87.53,247
07_f_24,4,20,1.39,-30.83,65.72,247
07_f_24,4,12,0.66,17.6,58.89,247
07_f_24,4,552,1.6,-121.97,202.01,247
07_f_24,4,20,2.18,-158.82,102.19,247
07_f_24,4,652,2.91,81.97,165.1,247
07_f_24,4,36,1.26,-46.85,63.92,247
07_f_24,4,24,0.65,171.03,41.92,247
07_f_24,4,20,0.56,-9.05,38,247
07_f_24,4,24,2.03,-179.4,78.97,247
07_f_24,4,1080,1.85,-78.01,320.83,247
07_f_24,4,28,0.8,143.57,65.52,247
07_f_24,4,12,0.66,-167.88,52.06,247
07_f_24,4,20,1.19,-60.12,53.18,247
07_f_24,4,304,3.23,107.37,119.68,247
07_f_24,4,48,5.48,69.25,115.31,247
07_f_24,4,32,5.38,-103.62,173.95,247
07_f_24,4,24,1.02,-111.05,50.62,247
07_f_24,4,96,7.56,-61.46,100.34,247
07_f_24,4,52,9.4,111.18,185.38,247
07_f_24,4,616,1.79,-89.08,377.91,247
07_f_24,4,16,0.99,-93.12,55.99,247
08_f_24,1,48,4.62,161.04,98.99,142
08_f_24,1,12,0.42,37.5,37.86,142
08_f_24,1,284,13.89,-40.83,120.73,142
08_f_24,1,144,4.91,103.94,159.85,142
08_f_24,1,192,10.31,-0.84,131.3,142
08_f_24,1,72,15.74,175.17,221.52,142
08_f_24,1,48,8.06,-19.94,168.22,142
08_f_24,1,24,1.79,100.59,78.75,142
08_f_24,1,20,1.64,173.23,81.3,142
08_f_24,1,12,0.51,-179.56,48.65,142
08_f_24,1,116,8.49,-53.46,116.81,142
08_f_24,1,20,0.1,-132.01,30.34,142
08_f_24,1,32,0.42,-110.84,25.38,142
08_f_24,1,8,0.32,57.67,27.84,142
08_f_24,1,32,11.45,22.21,364.08,142
08_f_24,1,116,13.21,162.07,176.49,142
08_f_24,1,28,2.32,-62.42,79.85,142
08_f_24,1,32,3.59,143.41,113.71,142
08_f_24,1,52,9.01,-1.38,173.1,142
08_f_24,1,12,0.56,11.67,46.07,142
08_f_24,1,96,18.94,163.64,203.98,142
08_f_24,1,240,2.93,-19.75,146.92,142
08_f_24,1,72,13.7,-37.37,202.05,142
08_f_24,1,176,3.6,-169.1,143.4,142
08_f_24,1,200,7.33,-38.44,123.26,142
08_f_24,1,44,5.99,-1.93,134.83,142
08_f_24,1,68,15.04,-174.01,223.95,142
08_f_24,1,40,4.7,2.36,116.61,142
08_f_24,1,1808,12.56,109.71,163.12,142
08_f_24,1,20,1.64,62.51,83.61,142
08_f_24,1,200,2.18,-0.26,155.4,142
